result_id,event_title,edition,edition_id,sport,result_date,result_location,result_participants,result_detail
1047,"1,000 metres, Men",1980 Winter Olympics,41,Speed Skating,19 February 1980 — 10:35,"James C. Sheffield Speed Skating Oval, Lake Placid",41 from 19 countries,na
1046,"500 metres, Men",1980 Winter Olympics,41,Speed Skating,15 February 1980 — 11:53,"James C. Sheffield Speed Skating Oval, Lake Placid",37 from 18 countries,na
965,"500 metres, Men",1932 Winter Olympics,31,Speed Skating, 4 February 1932 — 10:30,"James C. Sheffield Speed Skating Oval, Lake Placid",16 from 4 countries,na
1048,"1,500 metres, Men",1980 Winter Olympics,41,Speed Skating,21 February 1980 — 10:33,"James C. Sheffield Speed Skating Oval, Lake Placid",36 from 16 countries,na
905033,"1,500 metres, Women",1932 Winter Olympics,31,Speed Skating,10 February 1932,"James C. Sheffield Speed Skating Oval, Lake Placid",10 from 2 countries,na
19020401,"1,000 metres, Men",2022 Winter Olympics,62,Speed Skating,18 February 2022 — 16:30,"National Speed Skating Oval, Olympic Green, Beijing",30 from 16 countries,na
19020403,"5,000 metres, Men",2022 Winter Olympics,62,Speed Skating, 6 February 2022 — 16:30,"National Speed Skating Oval, Olympic Green, Beijing",20 from 12 countries,na
19020410,"Team Pursuit (8 laps), Men",2022 Winter Olympics,62,Speed Skating,13 – 15 February 2022,"National Speed Skating Oval, Olympic Green, Beijing",27 from 8 countries,na
19020434,"Team Pursuit (6 laps), Women",2022 Winter Olympics,62,Speed Skating,12 – 15 February 2022,"National Speed Skating Oval, Olympic Green, Beijing",25 from 8 countries,na
19020404,"10,000 metres, Men",2022 Winter Olympics,62,Speed Skating,11 February 2022 — 16:00,"National Speed Skating Oval, Olympic Green, Beijing",12 from 9 countries,na
19020425,"1,000 metres, Women",2022 Winter Olympics,62,Speed Skating,17 February 2022 — 16:30,"National Speed Skating Oval, Olympic Green, Beijing",30 from 17 countries,na
19020428,"5,000 metres, Women",2022 Winter Olympics,62,Speed Skating,10 February 2022 — 20:00,"National Speed Skating Oval, Olympic Green, Beijing",12 from 10 countries,na
19020402,"1,500 metres, Men",2022 Winter Olympics,62,Speed Skating, 8 February 2022 — 18:30,"National Speed Skating Oval, Olympic Green, Beijing",29 from 14 countries,na
19020427,"3,000 metres, Women",2022 Winter Olympics,62,Speed Skating, 5 February 2022 — 16:30,"National Speed Skating Oval, Olympic Green, Beijing",20 from 12 countries,na
19020400,"500 metres, Men",2022 Winter Olympics,62,Speed Skating,12 February 2022 — 16:53,"National Speed Skating Oval, Olympic Green, Beijing",30 from 15 countries,na
19020429,"Mass Start, Women",2022 Winter Olympics,62,Speed Skating,19 February 2022,"National Speed Skating Oval, Olympic Green, Beijing",28 from 17 countries,na
19020426,"1,500 metres, Women",2022 Winter Olympics,62,Speed Skating, 7 February 2022 — 16:30,"National Speed Skating Oval, Olympic Green, Beijing",30 from 16 countries,na
19020424,"500 metres, Women",2022 Winter Olympics,62,Speed Skating,13 February 2022 — 21:56,"National Speed Skating Oval, Olympic Green, Beijing",30 from 17 countries,na
19020405,"Mass Start, Men",2022 Winter Olympics,62,Speed Skating,19 February 2022,"National Speed Skating Oval, Olympic Green, Beijing",30 from 19 countries,na
992,"10,000 metres, Men",1936 Winter Olympics,32,Speed Skating,14 February 1936 — 9:00,"Olympia-Eissportplatz am Rießersee, Garmisch-Partenkirchen",30 from 14 countries,na
990,"1,500 metres, Men",1936 Winter Olympics,32,Speed Skating,13 February 1936 — 10:00,"Olympia-Eissportplatz am Rießersee, Garmisch-Partenkirchen",37 from 15 countries,na
991,"5,000 metres, Men",1936 Winter Olympics,32,Speed Skating,12 February 1936 — 10:15,"Olympia-Eissportplatz am Rießersee, Garmisch-Partenkirchen",37 from 16 countries,na
989,"500 metres, Men",1936 Winter Olympics,32,Speed Skating,11 February 1936 — 10:00,"Olympia-Eissportplatz am Rießersee, Garmisch-Partenkirchen",36 from 14 countries,na
9001058,"Team Pursuit (6 laps), Women",2018 Winter Olympics,60,Speed Skating,19 – 21 February 2018,"Gangneung Oval, Gangneung Olympic Park, Coastal Cluster, Gangneung",30 from 8 countries,na
9001055,"1,500 metres, Women",2018 Winter Olympics,60,Speed Skating,12 February 2018 — 21:30,"Gangneung Oval, Gangneung Olympic Park, Coastal Cluster, Gangneung",27 from 14 countries,na
9001029,"1,500 metres, Men",2018 Winter Olympics,60,Speed Skating,13 February 2018 — 20:00,"Gangneung Oval, Gangneung Olympic Park, Coastal Cluster, Gangneung",35 from 19 countries,na
9001031,"10,000 metres, Men",2018 Winter Olympics,60,Speed Skating,15 February 2018 — 20:00,"Gangneung Oval, Gangneung Olympic Park, Coastal Cluster, Gangneung",12 from 8 countries,na
9001025,"500 metres, Men",2018 Winter Olympics,60,Speed Skating,19 February 2018 — 20:53,"Gangneung Oval, Gangneung Olympic Park, Coastal Cluster, Gangneung",36 from 17 countries,na
9001057,"5,000 metres, Women",2018 Winter Olympics,60,Speed Skating,16 February 2018 — 20:00,"Gangneung Oval, Gangneung Olympic Park, Coastal Cluster, Gangneung",12 from 9 countries,na
9001028,"1,000 metres, Men",2018 Winter Olympics,60,Speed Skating,23 February 2018 — 19:00,"Gangneung Oval, Gangneung Olympic Park, Coastal Cluster, Gangneung",36 from 19 countries,na
9001072,"Mass Start, Women",2018 Winter Olympics,60,Speed Skating,24 February 2018,"Gangneung Oval, Gangneung Olympic Park, Coastal Cluster, Gangneung",24 from 15 countries,na
9001030,"5,000 metres, Men",2018 Winter Olympics,60,Speed Skating,11 February 2018 — 16:00,"Gangneung Oval, Gangneung Olympic Park, Coastal Cluster, Gangneung",22 from 14 countries,na
9001054,"1,000 metres, Women",2018 Winter Olympics,60,Speed Skating,14 February 2018 — 19:00,"Gangneung Oval, Gangneung Olympic Park, Coastal Cluster, Gangneung",31 from 15 countries,na
9001051,"500 metres, Women",2018 Winter Olympics,60,Speed Skating,18 February 2018 — 20:56,"Gangneung Oval, Gangneung Olympic Park, Coastal Cluster, Gangneung",31 from 18 countries,na
9001046,"Mass Start, Men",2018 Winter Olympics,60,Speed Skating,24 February 2018,"Gangneung Oval, Gangneung Olympic Park, Coastal Cluster, Gangneung",24 from 18 countries,na
9001032,"Team Pursuit (8 laps), Men",2018 Winter Olympics,60,Speed Skating,18 – 21 February 2018,"Gangneung Oval, Gangneung Olympic Park, Coastal Cluster, Gangneung",29 from 8 countries,na
9001056,"3,000 metres, Women",2018 Winter Olympics,60,Speed Skating,10 February 2018 — 20:00,"Gangneung Oval, Gangneung Olympic Park, Coastal Cluster, Gangneung",24 from 13 countries,na
29057,"Middle-Heavyweight (≤90 kilograms), Men",1952 Summer Olympics,13,Weightlifting,27 July 1952 — 20:00,"Messuhalli II, Helsinki",20 from 20 countries,na
28998,"Featherweight (≤60 kilograms), Men",1952 Summer Olympics,13,Weightlifting,25 July 1952 — 20:00,"Messuhalli II, Helsinki",22 from 21 countries,na
28984,"Bantamweight (≤56 kilograms), Men",1952 Summer Olympics,13,Weightlifting,25 July 1952 — 13:00,"Messuhalli II, Helsinki",19 from 18 countries,na
29012,"Lightweight (≤67½ kilograms), Men",1952 Summer Olympics,13,Weightlifting,26 July 1952 — 12:00,"Messuhalli II, Helsinki",24 from 22 countries,na
29027,"Middleweight (≤75 kilograms), Men",1952 Summer Olympics,13,Weightlifting,26 July 1952 — 20:00,"Messuhalli II, Helsinki",21 from 20 countries,na
29043,"Light-Heavyweight (≤82½ kilograms), Men",1952 Summer Olympics,13,Weightlifting,27 July 1952 — 13:00,"Messuhalli II, Helsinki",23 from 20 countries,na
29073,"Heavyweight (>90 kilograms), Men",1952 Summer Olympics,13,Weightlifting,27 July 1952 — 20:00,"Messuhalli II, Helsinki",13 from 11 countries,na
28828,"Featherweight (≤60 kilograms), Men",1936 Summer Olympics,11,Weightlifting, 2 August 1936 — 20:00,"Deutschlandhalle, Berlin",21 from 13 countries,na
28856,"Middleweight (≤75 kilograms), Men",1936 Summer Olympics,11,Weightlifting, 5 August 1936 — 18:00,"Deutschlandhalle, Berlin",16 from 12 countries,na
28870,"Light-Heavyweight (≤82½ kilograms), Men",1936 Summer Olympics,11,Weightlifting, 3 August 1936 — 20:00,"Deutschlandhalle, Berlin",14 from 9 countries,na
28884,"Heavyweight (>82½ kilograms), Men",1936 Summer Olympics,11,Weightlifting, 5 August 1936 — 18:00,"Deutschlandhalle, Berlin",13 from 9 countries,na
28842,"Lightweight (≤67½ kilograms), Men",1936 Summer Olympics,11,Weightlifting, 2 August 1936 — 20:00,"Deutschlandhalle, Berlin",16 from 12 countries,na
28565,"Featherweight (≤60 kilograms), Men",1924 Summer Olympics,8,Weightlifting,21 July 1924,"Vélodrome d'Hiver, Paris",21 from 11 countries,na
28613,"Middleweight (≤75 kilograms), Men",1924 Summer Olympics,8,Weightlifting,22 – 23 July 1924,"Vélodrome d'Hiver, Paris",25 from 13 countries,na
28661,"Heavyweight (>82½ kilograms), Men",1924 Summer Olympics,8,Weightlifting,23 July 1924,"Vélodrome d'Hiver, Paris",19 from 12 countries,na
28637,"Light-Heavyweight (≤82½ kilograms), Men",1924 Summer Olympics,8,Weightlifting,23 July 1924,"Vélodrome d'Hiver, Paris",20 from 12 countries,na
28589,"Lightweight (≤67½ kilograms), Men",1924 Summer Olympics,8,Weightlifting,22 July 1924,"Vélodrome d'Hiver, Paris",22 from 12 countries,na
28510,"Unlimited, One Hand, Men",1896 Summer Olympics,1,Weightlifting, 7 April 1896,"Panathinaiko Stadio, Athina",4 from 3 countries,na
28511,"Unlimited, Two Hands, Men",1896 Summer Olympics,1,Weightlifting, 7 April 1896 — 16:30,"Panathinaiko Stadio, Athina",6 from 5 countries,na
28730,"Light-Heavyweight (≤82½ kilograms), Men",1928 Summer Olympics,9,Weightlifting,28 – 29 July 1928 — 19:00,"Krachtsportgebouw, Amsterdam",15 from 10 countries,na
28702,"Lightweight (≤67½ kilograms), Men",1928 Summer Olympics,9,Weightlifting,28 – 29 July 1928,"Krachtsportgebouw, Amsterdam",18 from 12 countries,na
28744,"Heavyweight (>82½ kilograms), Men",1928 Summer Olympics,9,Weightlifting,28 – 29 July 1928,"Krachtsportgebouw, Amsterdam",17 from 11 countries,na
28688,"Featherweight (≤60 kilograms), Men",1928 Summer Olympics,9,Weightlifting,28 – 29 July 1928 — 18:00,"Krachtsportgebouw, Amsterdam",21 from 13 countries,na
28716,"Middleweight (≤75 kilograms), Men",1928 Summer Olympics,9,Weightlifting,28 – 29 July 1928 — 12:00,"Krachtsportgebouw, Amsterdam",23 from 15 countries,na
28545,"Lightweight (≤67½ kilograms), Men",1920 Summer Olympics,7,Weightlifting,29 August 1920 — 17:30,"Olympisch Stadion, Antwerpen",12 from 10 countries,na
28555,"Light-Heavyweight (≤82½ kilograms), Men",1920 Summer Olympics,7,Weightlifting,31 August 1920 — 14:00,"Olympisch Stadion, Antwerpen",11 from 9 countries,na
28560,"Heavyweight (>82½ kilograms), Men",1920 Summer Olympics,7,Weightlifting,31 August 1920 — 14:00,"Olympisch Stadion, Antwerpen",6 from 5 countries,na
28550,"Middleweight (≤75 kilograms), Men",1920 Summer Olympics,7,Weightlifting,30 August 1920 — 14:00,"Olympisch Stadion, Antwerpen",10 from 7 countries,na
28540,"Featherweight (≤60 kilograms), Men",1920 Summer Olympics,7,Weightlifting,29 August 1920 — 17:30,"Olympisch Stadion, Antwerpen",14 from 11 countries,na
29242,"Light-Heavyweight (≤82½ kilograms), Men",1960 Summer Olympics,15,Weightlifting, 9 September 1960 — 09:00,"Palazzetto dello Sport, Roma",24 from 22 countries,na
29200,"Featherweight (≤60 kilograms), Men",1960 Summer Olympics,15,Weightlifting, 7 September 1960 — 17:00,"Palazzetto dello Sport, Roma",28 from 25 countries,na
29270,"Heavyweight (>90 kilograms), Men",1960 Summer Olympics,15,Weightlifting,10 September 1960 — 20:00,"Palazzetto dello Sport, Roma",18 from 15 countries,na
29214,"Lightweight (≤67½ kilograms), Men",1960 Summer Olympics,15,Weightlifting, 8 September 1960 — 09:00,"Palazzetto dello Sport, Roma",33 from 29 countries,na
29228,"Middleweight (≤75 kilograms), Men",1960 Summer Olympics,15,Weightlifting, 8 September 1960 — 17:00,"Palazzetto dello Sport, Roma",27 from 20 countries,na
29186,"Bantamweight (≤56 kilograms), Men",1960 Summer Olympics,15,Weightlifting, 7 September 1960 — 09:00,"Palazzetto dello Sport, Roma",22 from 18 countries,na
29256,"Middle-Heavyweight (≤90 kilograms), Men",1960 Summer Olympics,15,Weightlifting, 9 September 1960 — 17:00,"Palazzetto dello Sport, Roma",20 from 17 countries,na
29285,"Bantamweight (≤56 kilograms), Men",1964 Summer Olympics,16,Weightlifting,11 October 1964 — 10:00-16:00,"Shibuya Kokaido, Shibuya, Tokyo",24 from 18 countries,na
29313,"Lightweight (≤67½ kilograms), Men",1964 Summer Olympics,16,Weightlifting,13 October 1964 — 10:00-16:00,"Shibuya Kokaido, Shibuya, Tokyo",20 from 18 countries,na
29341,"Light-Heavyweight (≤82½ kilograms), Men",1964 Summer Olympics,16,Weightlifting,16 October 1964 — 10:00-16:00,"Shibuya Kokaido, Shibuya, Tokyo",24 from 21 countries,na
29355,"Middle-Heavyweight (≤90 kilograms), Men",1964 Summer Olympics,16,Weightlifting,17 October 1964 — 10:00-16:00,"Shibuya Kokaido, Shibuya, Tokyo",19 from 18 countries,na
29327,"Middleweight (≤75 kilograms), Men",1964 Summer Olympics,16,Weightlifting,14 October 1964 — 10:00-16:00,"Shibuya Kokaido, Shibuya, Tokyo",19 from 17 countries,na
29369,"Heavyweight (>90 kilograms), Men",1964 Summer Olympics,16,Weightlifting,18 October 1964 — 10:00-16:00,"Shibuya Kokaido, Shibuya, Tokyo",21 from 18 countries,na
29299,"Featherweight (≤60 kilograms), Men",1964 Summer Olympics,16,Weightlifting,12 October 1964 — 10:00-16:00,"Shibuya Kokaido, Shibuya, Tokyo",22 from 20 countries,na
29751,"Light-Heavyweight (≤82½ kilograms), Men",1980 Summer Olympics,20,Weightlifting,26 July 1980 — 14:00-19:00,"Dvorets sporta Izmaylovo, Moskva",19 from 17 countries,na
29722,"Featherweight (≤60 kilograms), Men",1980 Summer Olympics,20,Weightlifting,22 July 1980 — 14:00-19:00,"Dvorets sporta Izmaylovo, Moskva",18 from 14 countries,na
29769,"Heavyweight I (≤100 kilograms), Men",1980 Summer Olympics,20,Weightlifting,28 July 1980 — 14:00-19:00,"Dvorets sporta Izmaylovo, Moskva",17 from 14 countries,na
29731,"Lightweight (≤67½ kilograms), Men",1980 Summer Olympics,20,Weightlifting,23 July 1980 — 14:00-19:00,"Dvorets sporta Izmaylovo, Moskva",20 from 16 countries,na
29779,"Heavyweight II (≤110 kilograms), Men",1980 Summer Olympics,20,Weightlifting,29 July 1980 — 19:00,"Dvorets sporta Izmaylovo, Moskva",13 from 13 countries,na
29760,"Middle-Heavyweight (≤90 kilograms), Men",1980 Summer Olympics,20,Weightlifting,27 July 1980 — 14:00-19:00,"Dvorets sporta Izmaylovo, Moskva",18 from 16 countries,na
29788,"Super-Heavyweight (>110 kilograms), Men",1980 Summer Olympics,20,Weightlifting,30 July 1980 — 19:00,"Dvorets sporta Izmaylovo, Moskva",12 from 8 countries,na
29702,"Flyweight (≤52 kilograms), Men",1980 Summer Olympics,20,Weightlifting,20 July 1980 — 14:00-19:00,"Dvorets sporta Izmaylovo, Moskva",18 from 15 countries,na
29713,"Bantamweight (≤56 kilograms), Men",1980 Summer Olympics,20,Weightlifting,21 July 1980 — 14:00-19:00,"Dvorets sporta Izmaylovo, Moskva",21 from 17 countries,na
29741,"Middleweight (≤75 kilograms), Men",1980 Summer Olympics,20,Weightlifting,24 July 1980 — 14:00-19:00,"Dvorets sporta Izmaylovo, Moskva",16 from 14 countries,na
331081,"Light-Heavyweight (≤85 kilograms), Men",2012 Summer Olympics,54,Weightlifting," 3 August 2012 — 10:00, 19:00","ExCeL, Newham, London (South Arena 3)",23 from 20 countries,na
331072,"Middleweight (≤77 kilograms), Men",2012 Summer Olympics,54,Weightlifting," 1 August 2012 — 10:00, 19:00","ExCeL, Newham, London (South Arena 3)",12 from 11 countries,na
331126,"Super-Heavyweight (>105 kilograms), Men",2012 Summer Olympics,54,Weightlifting," 7 August 2012 — 15:30, 19:00","ExCeL, Newham, London (South Arena 3)",19 from 17 countries,na
331036,"Featherweight (≤62 kilograms), Men",2012 Summer Olympics,54,Weightlifting,"30 July 2012 — 10:00, 19:00","ExCeL, Newham, London (South Arena 3)",15 from 13 countries,na
331045,"Middleweight (≤63 kilograms), Women",2012 Summer Olympics,54,Weightlifting,"31 July 2012 — 12:30, 15:30","ExCeL, Newham, London (South Arena 3)",10 from 10 countries,na
331018,"Bantamweight (≤56 kilograms), Men",2012 Summer Olympics,54,Weightlifting,"29 July 2012 — 10:00, 19:00","ExCeL, Newham, London (South Arena 3)",18 from 15 countries,na
331009,"Featherweight (≤53 kilograms), Women",2012 Summer Olympics,54,Weightlifting,"29 July 2012 — 12:30, 15:30","ExCeL, Newham, London (South Arena 3)",18 from 17 countries,na
331054,"Lightweight (≤69 kilograms), Men",2012 Summer Olympics,54,Weightlifting,"31 July 2012 — 10:00, 19:00","ExCeL, Newham, London (South Arena 3)",24 from 18 countries,na
331027,"Lightweight (≤58 kilograms), Women",2012 Summer Olympics,54,Weightlifting,"30 July 2012 — 12:30, 15:30","ExCeL, Newham, London (South Arena 3)",19 from 17 countries,na
331117,"Heavyweight (≤105 kilograms), Men",2012 Summer Olympics,54,Weightlifting," 6 August 2012 — 15:30, 19:00","ExCeL, Newham, London (South Arena 3)",17 from 14 countries,na
331090,"Heavyweight (≤75 kilograms), Women",2012 Summer Olympics,54,Weightlifting," 3 August 2012 — 12:30, 15:30","ExCeL, Newham, London (South Arena 3)",13 from 12 countries,na
331063,"Light-Heavyweight (≤69 kilograms), Women",2012 Summer Olympics,54,Weightlifting," 1 August 2012 — 12:30, 15:30","ExCeL, Newham, London (South Arena 3)",15 from 14 countries,na
331108,"Super-Heavyweight (>75 kilograms), Women",2012 Summer Olympics,54,Weightlifting, 5 August 2012 — 15:30,"ExCeL, Newham, London (South Arena 3)",14 from 13 countries,na
331099,"Middle-Heavyweight (≤94 kilograms), Men",2012 Summer Olympics,54,Weightlifting," 4 August 2012 — 15:30, 19:00","ExCeL, Newham, London (South Arena 3)",21 from 18 countries,na
331000,"Flyweight (≤48 kilograms), Women",2012 Summer Olympics,54,Weightlifting,28 July 2012 — 15:30,"ExCeL, Newham, London (South Arena 3)",14 from 12 countries,na
29665,"Light-Heavyweight (≤82½ kilograms), Men",1976 Summer Olympics,19,Weightlifting,24 July 1976 — 14:30-19:00,"Aréna Saint-Michel, Montréal, Québec",17 from 14 countries,na
29693,"Super-Heavyweight (>110 kilograms), Men",1976 Summer Olympics,19,Weightlifting,27 July 1976 — 19:00,"Aréna Saint-Michel, Montréal, Québec",11 from 8 countries,na
